rate_id,rate_date,from_currency,to_currency,rate,rate_source,created_at
363,2022-12-29,EUR,USD,1.0421969,FED,2022-12-29 17:29:51
364,2022-12-30,EUR,USD,1.04583381,ECB,2022-12-30 08:04:19
365,2022-12-31,EUR,USD,1.04183523,FED,2022-12-31 22:26:49
366,2023-01-01,EUR,USD,1.04480022,FED,2023-01-01 08:08:20
367,2023-01-02,EUR,USD,1.04265466,FED,2023-01-02 10:56:53
368,2023-01-03,EUR,USD,1.0399876,ECB,2023-01-03 10:27:32
369,2023-01-04,EUR,USD,1.04087961,ECB,2023-01-04 22:09:19
370,2023-01-05,EUR,USD,1.04031863,ECB,2023-01-05 11:20:59
371,2023-01-06,EUR,USD,1.03959163,FED,2023-01-06 08:16:12
372,2023-01-07,EUR,USD,1.03681066,FED,2023-01-07 10:40:19
373,2023-01-08,EUR,USD,1.03577401,ECB,2023-01-08 10:10:42
374,2023-01-09,EUR,USD,1.03486758,FED,2023-01-09 07:52:55
375,2023-01-10,EUR,USD,1.03579963,FED,2023-01-10 12:49:36
376,2023-01-11,EUR,USD,1.03596772,FED,2023-01-11 06:31:56
377,2023-01-12,EUR,USD,1.03417501,FED,2023-01-12 21:15:51
378,2023-01-13,EUR,USD,1.03233605,FED,2023-01-13 15:29:04
379,2023-01-14,EUR,USD,1.03165254,FED,2023-01-14 21:29:13
380,2023-01-15,EUR,USD,1.02997032,FED,2023-01-15 10:20:55
381,2023-01-16,EUR,USD,1.02897701,FED,2023-01-16 18:08:48
382,2023-01-17,EUR,USD,1.02405079,FED,2023-01-17 22:35:06
383,2023-01-18,EUR,USD,1.02260187,FED,2023-01-18 20:15:09
384,2023-01-19,EUR,USD,1.02572148,ECB,2023-01-19 07:18:24
385,2023-01-20,EUR,USD,1.0278266,ECB,2023-01-20 16:59:36
386,2023-01-21,EUR,USD,1.02540842,FED,2023-01-21 12:48:10
387,2023-01-22,EUR,USD,1.02170938,FED,2023-01-22 15:31:01
388,2023-01-23,EUR,USD,1.02174955,ECB,2023-01-23 18:32:29
389,2023-01-24,EUR,USD,1.02383661,FED,2023-01-24 07:03:18
390,2023-01-25,EUR,USD,1.02339236,FED,2023-01-25 21:18:34
391,2023-01-26,EUR,USD,1.02485465,ECB,2023-01-26 14:46:23
392,2023-01-27,EUR,USD,1.02492995,FED,2023-01-27 17:02:25
393,2023-01-28,EUR,USD,1.02867758,FED,2023-01-28 15:04:24
394,2023-01-29,EUR,USD,1.02993002,FED,2023-01-29 14:52:39
395,2023-01-30,EUR,USD,1.02927187,ECB,2023-01-30 18:23:50
396,2023-01-31,EUR,USD,1.02786499,FED,2023-01-31 17:48:09
397,2023-02-01,EUR,USD,1.02902242,ECB,2023-02-01 07:02:08
398,2023-02-02,EUR,USD,1.03251808,FED,2023-02-02 21:33:29
399,2023-02-03,EUR,USD,1.03640365,ECB,2023-02-03 16:59:39
400,2023-02-04,EUR,USD,1.04169735,FED,2023-02-04 11:25:39
401,2023-02-05,EUR,USD,1.04152062,FED,2023-02-05 22:53:32
402,2023-02-06,EUR,USD,1.0388916,FED,2023-02-06 15:30:52
403,2023-02-07,EUR,USD,1.04167208,ECB,2023-02-07 19:37:19
404,2023-02-08,EUR,USD,1.04196458,ECB,2023-02-08 21:16:41
405,2023-02-09,EUR,USD,1.04307479,ECB,2023-02-09 07:37:30
406,2023-02-10,EUR,USD,1.03777583,ECB,2023-02-10 22:40:46
407,2023-02-11,EUR,USD,1.03341548,ECB,2023-02-11 13:02:36
408,2023-02-12,EUR,USD,1.02935158,ECB,2023-02-12 12:01:28
409,2023-02-13,EUR,USD,1.02866212,ECB,2023-02-13 19:32:49
410,2023-02-14,EUR,USD,1.03029087,FED,2023-02-14 07:45:08
411,2023-02-15,EUR,USD,1.02635269,FED,2023-02-15 22:24:20
412,2023-02-16,EUR,USD,1.02589002,ECB,2023-02-16 20:58:34
413,2023-02-17,EUR,USD,1.02431224,FED,2023-02-17 21:12:15
414,2023-02-18,EUR,USD,1.02671618,FED,2023-02-18 15:14:19
415,2023-02-19,EUR,USD,1.02735452,FED,2023-02-19 16:30:22
416,2023-02-20,EUR,USD,1.02258186,FED,2023-02-20 15:07:36
417,2023-02-21,EUR,USD,1.02124807,FED,2023-02-21 17:49:51
418,2023-02-22,EUR,USD,1.01856654,ECB,2023-02-22 15:02:18
419,2023-02-23,EUR,USD,1.01975792,FED,2023-02-23 14:47:30
420,2023-02-24,EUR,USD,1.01941394,ECB,2023-02-24 12:52:34
421,2023-02-25,EUR,USD,1.01889367,FED,2023-02-25 10:06:39
422,2023-02-26,EUR,USD,1.02278685,ECB,2023-02-26 13:03:42
423,2023-02-27,EUR,USD,1.02460331,ECB,2023-02-27 07:06:26
424,2023-02-28,EUR,USD,1.02336973,FED,2023-02-28 21:06:43
425,2023-03-01,EUR,USD,1.02341045,ECB,2023-03-01 19:41:59
426,2023-03-02,EUR,USD,1.02310016,FED,2023-03-02 21:41:12
427,2023-03-03,EUR,USD,1.02319394,FED,2023-03-03 07:58:49
428,2023-03-04,EUR,USD,1.0206696,ECB,2023-03-04 13:34:47
429,2023-03-05,EUR,USD,1.01946037,ECB,2023-03-05 19:56:53
430,2023-03-06,EUR,USD,1.01237785,ECB,2023-03-06 07:53:25
431,2023-03-07,EUR,USD,1.01283862,FED,2023-03-07 07:00:19
432,2023-03-08,EUR,USD,1.01094268,ECB,2023-03-08 16:18:29
433,2023-03-09,EUR,USD,1.01473082,FED,2023-03-09 10:54:32
434,2023-03-10,EUR,USD,1.01446999,FED,2023-03-10 14:12:51
435,2023-03-11,EUR,USD,1.01584709,FED,2023-03-11 14:45:11
436,2023-03-12,EUR,USD,1.01702705,ECB,2023-03-12 16:50:18
437,2023-03-13,EUR,USD,1.0123514,ECB,2023-03-13 18:52:27
438,2023-03-14,EUR,USD,1.01024006,FED,2023-03-14 08:25:42
439,2023-03-15,EUR,USD,1.0173183,FED,2023-03-15 16:59:15
440,2023-03-16,EUR,USD,1.02218762,ECB,2023-03-16 14:24:15
441,2023-03-17,EUR,USD,1.01990476,FED,2023-03-17 15:37:46
442,2023-03-18,EUR,USD,1.02069685,ECB,2023-03-18 14:41:23
443,2023-03-19,EUR,USD,1.02031093,ECB,2023-03-19 20:19:10
444,2023-03-20,EUR,USD,1.01928476,FED,2023-03-20 22:59:57
445,2023-03-21,EUR,USD,1.02327672,ECB,2023-03-21 15:23:39
446,2023-03-22,EUR,USD,1.01986701,ECB,2023-03-22 13:08:30
447,2023-03-23,EUR,USD,1.02276895,FED,2023-03-23 19:44:35
448,2023-03-24,EUR,USD,1.02694788,FED,2023-03-24 12:48:15
449,2023-03-25,EUR,USD,1.0251903,ECB,2023-03-25 22:28:33
450,2023-03-26,EUR,USD,1.02144074,FED,2023-03-26 08:58:36
451,2023-03-27,EUR,USD,1.02582521,ECB,2023-03-27 10:10:20
452,2023-03-28,EUR,USD,1.02957206,FED,2023-03-28 09:43:13
453,2023-03-29,EUR,USD,1.02883362,FED,2023-03-29 07:29:08
454,2023-03-30,EUR,USD,1.02533491,FED,2023-03-30 20:36:03
455,2023-03-31,EUR,USD,1.02104737,FED,2023-03-31 06:25:16
456,2023-04-01,EUR,USD,1.01939412,ECB,2023-04-01 12:37:04
457,2023-04-02,EUR,USD,1.02209195,ECB,2023-04-02 07:59:57
458,2023-04-03,EUR,USD,1.02288316,ECB,2023-04-03 21:02:18
459,2023-04-04,EUR,USD,1.018468,FED,2023-04-04 17:57:24
460,2023-04-05,EUR,USD,1.02130195,FED,2023-04-05 18:24:05
461,2023-04-06,EUR,USD,1.01945134,ECB,2023-04-06 17:07:11
462,2023-04-07,EUR,USD,1.01534429,FED,2023-04-07 22:08:46
463,2023-04-08,EUR,USD,1.02107333,ECB,2023-04-08 15:29:43
464,2023-04-09,EUR,USD,1.02029854,FED,2023-04-09 18:52:14
465,2023-04-10,EUR,USD,1.02034264,FED,2023-04-10 12:59:56
466,2023-04-11,EUR,USD,1.02316407,ECB,2023-04-11 07:51:42
467,2023-04-12,EUR,USD,1.01859135,ECB,2023-04-12 13:13:04
468,2023-04-13,EUR,USD,1.02112235,ECB,2023-04-13 07:28:38
469,2023-04-14,EUR,USD,1.0181982,ECB,2023-04-14 07:25:28
470,2023-04-15,EUR,USD,1.01273091,ECB,2023-04-15 12:48:55
471,2023-04-16,EUR,USD,1.01300309,FED,2023-04-16 13:52:58
472,2023-04-17,EUR,USD,1.01135547,FED,2023-04-17 16:15:19
473,2023-04-18,EUR,USD,1.01765752,ECB,2023-04-18 19:19:17
474,2023-04-19,EUR,USD,1.01141568,ECB,2023-04-19 11:40:43
475,2023-04-20,EUR,USD,1.00823062,FED,2023-04-20 18:50:33
476,2023-04-21,EUR,USD,1.00979347,FED,2023-04-21 19:26:09
477,2023-04-22,EUR,USD,1.00919799,FED,2023-04-22 13:54:14
478,2023-04-23,EUR,USD,1.01103398,FED,2023-04-23 10:51:29
479,2023-04-24,EUR,USD,1.01438716,FED,2023-04-24 22:08:24
480,2023-04-25,EUR,USD,1.01239013,ECB,2023-04-25 14:13:21
481,2023-04-26,EUR,USD,1.00824138,FED,2023-04-26 08:34:46
482,2023-04-27,EUR,USD,1.00279522,ECB,2023-04-27 07:17:24
483,2023-04-28,EUR,USD,1.00090861,ECB,2023-04-28 12:51:48
484,2023-04-29,EUR,USD,0.99728791,ECB,2023-04-29 21:13:55
485,2023-04-30,EUR,USD,0.9994093,ECB,2023-04-30 12:59:12
486,2023-05-01,EUR,USD,0.99800389,ECB,2023-05-01 21:58:15
487,2023-05-02,EUR,USD,0.99643919,FED,2023-05-02 13:35:20
488,2023-05-03,EUR,USD,0.9920457,FED,2023-05-03 18:29:34
489,2023-05-04,EUR,USD,0.99052679,FED,2023-05-04 22:56:31
490,2023-05-05,EUR,USD,0.98847427,FED,2023-05-05 09:51:46
491,2023-05-06,EUR,USD,0.98290363,ECB,2023-05-06 17:20:26
492,2023-05-07,EUR,USD,0.98397869,ECB,2023-05-07 13:47:09
493,2023-05-08,EUR,USD,0.98770691,FED,2023-05-08 15:09:12
494,2023-05-09,EUR,USD,0.98808962,FED,2023-05-09 13:24:36
495,2023-05-10,EUR,USD,0.9898335,FED,2023-05-10 14:48:52
496,2023-05-11,EUR,USD,0.98680898,FED,2023-05-11 21:29:10
497,2023-05-12,EUR,USD,0.98651096,ECB,2023-05-12 21:11:58
498,2023-05-13,EUR,USD,0.98376937,ECB,2023-05-13 22:02:53
499,2023-05-14,EUR,USD,0.98782964,ECB,2023-05-14 06:26:08
500,2023-05-15,EUR,USD,0.98196598,ECB,2023-05-15 08:45:09
501,2023-05-16,EUR,USD,0.98545748,FED,2023-05-16 07:39:40
502,2023-05-17,EUR,USD,0.98565895,FED,2023-05-17 21:01:00
503,2023-05-18,EUR,USD,0.98267697,ECB,2023-05-18 22:46:17
504,2023-05-19,EUR,USD,0.9820669,FED,2023-05-19 06:32:52
505,2023-05-20,EUR,USD,0.9810608,ECB,2023-05-20 09:58:06
506,2023-05-21,EUR,USD,0.97810348,ECB,2023-05-21 13:12:39
507,2023-05-22,EUR,USD,0.97278544,FED,2023-05-22 18:05:23
508,2023-05-23,EUR,USD,0.97189805,FED,2023-05-23 20:36:15
509,2023-05-24,EUR,USD,0.97398042,ECB,2023-05-24 07:05:25
510,2023-05-25,EUR,USD,0.9738522,FED,2023-05-25 18:35:30
511,2023-05-26,EUR,USD,0.97423004,ECB,2023-05-26 08:31:54
512,2023-05-27,EUR,USD,0.97436912,FED,2023-05-27 16:36:54
513,2023-05-28,EUR,USD,0.98048885,ECB,2023-05-28 13:13:57
514,2023-05-29,EUR,USD,0.97946741,FED,2023-05-29 14:02:59
515,2023-05-30,EUR,USD,0.9854479,ECB,2023-05-30 11:59:54
516,2023-05-31,EUR,USD,0.98848274,FED,2023-05-31 06:13:37
517,2023-06-01,EUR,USD,0.99187447,FED,2023-06-01 08:19:10
518,2023-06-02,EUR,USD,0.99621635,ECB,2023-06-02 18:43:57
519,2023-06-03,EUR,USD,0.99337013,ECB,2023-06-03 08:32:47
520,2023-06-04,EUR,USD,0.99263073,FED,2023-06-04 07:06:27
521,2023-06-05,EUR,USD,0.99276331,FED,2023-06-05 16:01:40
522,2023-06-06,EUR,USD,0.99394018,FED,2023-06-06 20:31:14
523,2023-06-07,EUR,USD,0.98956168,FED,2023-06-07 11:43:37
524,2023-06-08,EUR,USD,0.99512278,FED,2023-06-08 08:49:39
525,2023-06-09,EUR,USD,0.99449108,ECB,2023-06-09 08:17:09
526,2023-06-10,EUR,USD,0.99664486,FED,2023-06-10 10:47:24
527,2023-06-11,EUR,USD,0.99606749,ECB,2023-06-11 15:28:23
528,2023-06-12,EUR,USD,0.99736328,FED,2023-06-12 09:08:05
529,2023-06-13,EUR,USD,0.99861518,FED,2023-06-13 09:01:05
530,2023-06-14,EUR,USD,1.00163551,FED,2023-06-14 08:38:38
531,2023-06-15,EUR,USD,1.00292357,ECB,2023-06-15 15:26:24
532,2023-06-16,EUR,USD,0.99705661,ECB,2023-06-16 13:36:33
533,2023-06-17,EUR,USD,0.99847407,ECB,2023-06-17 14:19:17
534,2023-06-18,EUR,USD,1.00104013,FED,2023-06-18 10:04:10
535,2023-06-19,EUR,USD,0.9981609,FED,2023-06-19 08:23:16
536,2023-06-20,EUR,USD,0.99941021,ECB,2023-06-20 21:38:39
537,2023-06-21,EUR,USD,0.9998887,FED,2023-06-21 06:25:21
538,2023-06-22,EUR,USD,1.00123289,FED,2023-06-22 16:28:21
539,2023-06-23,EUR,USD,0.99616149,ECB,2023-06-23 15:20:38
540,2023-06-24,EUR,USD,0.998512,ECB,2023-06-24 21:20:11
541,2023-06-25,EUR,USD,1.00620312,FED,2023-06-25 21:36:50
542,2023-06-26,EUR,USD,1.00444894,ECB,2023-06-26 16:24:17
543,2023-06-27,EUR,USD,1.00567053,ECB,2023-06-27 12:37:34
544,2023-06-28,EUR,USD,1.00291545,ECB,2023-06-28 06:46:29
545,2023-06-29,EUR,USD,1.00484829,FED,2023-06-29 08:52:54
546,2023-06-30,EUR,USD,1.00412312,FED,2023-06-30 21:08:40
547,2023-07-01,EUR,USD,1.00337384,ECB,2023-07-01 19:50:24
548,2023-07-02,EUR,USD,1.00554585,ECB,2023-07-02 20:38:30
549,2023-07-03,EUR,USD,1.00230305,FED,2023-07-03 07:50:23
550,2023-07-04,EUR,USD,1.00046624,ECB,2023-07-04 09:49:15
551,2023-07-05,EUR,USD,0.99892454,ECB,2023-07-05 18:48:21
552,2023-07-06,EUR,USD,0.99657787,FED,2023-07-06 09:00:06
553,2023-07-07,EUR,USD,0.99638171,ECB,2023-07-07 20:23:25
554,2023-07-08,EUR,USD,0.99995015,FED,2023-07-08 22:09:22
555,2023-07-09,EUR,USD,1.00339445,FED,2023-07-09 19:58:05
556,2023-07-10,EUR,USD,1.00334456,ECB,2023-07-10 10:22:19
557,2023-07-11,EUR,USD,1.00043454,FED,2023-07-11 17:30:06
558,2023-07-12,EUR,USD,1.00481769,FED,2023-07-12 20:20:04
559,2023-07-13,EUR,USD,1.00311084,ECB,2023-07-13 06:54:21
560,2023-07-14,EUR,USD,1.0083256,ECB,2023-07-14 11:59:47
561,2023-07-15,EUR,USD,1.00839722,ECB,2023-07-15 16:35:27
562,2023-07-16,EUR,USD,1.01026907,FED,2023-07-16 13:51:25
563,2023-07-17,EUR,USD,1.00893435,FED,2023-07-17 18:01:47
564,2023-07-18,EUR,USD,1.00751917,ECB,2023-07-18 20:37:27
565,2023-07-19,EUR,USD,1.00390356,ECB,2023-07-19 14:48:45
566,2023-07-20,EUR,USD,1.00692858,ECB,2023-07-20 09:51:55
567,2023-07-21,EUR,USD,1.00412282,ECB,2023-07-21 20:07:16
568,2023-07-22,EUR,USD,1.00346245,FED,2023-07-22 22:40:20
569,2023-07-23,EUR,USD,1.00006861,ECB,2023-07-23 17:22:54
570,2023-07-24,EUR,USD,0.99770822,FED,2023-07-24 11:52:43
571,2023-07-25,EUR,USD,0.99702155,ECB,2023-07-25 10:20:07
572,2023-07-26,EUR,USD,0.99460372,ECB,2023-07-26 15:07:11
573,2023-07-27,EUR,USD,0.99345134,FED,2023-07-27 19:38:08
574,2023-07-28,EUR,USD,0.99462715,FED,2023-07-28 19:11:31
575,2023-07-29,EUR,USD,0.99160364,ECB,2023-07-29 11:31:18
576,2023-07-30,EUR,USD,0.98816275,ECB,2023-07-30 11:20:53
577,2023-07-31,EUR,USD,0.9872249,FED,2023-07-31 06:31:08
578,2023-08-01,EUR,USD,0.98752284,ECB,2023-08-01 18:35:32
579,2023-08-02,EUR,USD,0.98578425,FED,2023-08-02 19:45:53
580,2023-08-03,EUR,USD,0.98329596,FED,2023-08-03 21:10:05
581,2023-08-04,EUR,USD,0.97847488,ECB,2023-08-04 15:02:17
582,2023-08-05,EUR,USD,0.97638458,ECB,2023-08-05 15:10:49
583,2023-08-06,EUR,USD,0.97173183,FED,2023-08-06 22:07:36
584,2023-08-07,EUR,USD,0.9730042,ECB,2023-08-07 14:49:34
585,2023-08-08,EUR,USD,0.97424433,ECB,2023-08-08 20:34:13
586,2023-08-09,EUR,USD,0.97174092,FED,2023-08-09 09:47:53
587,2023-08-10,EUR,USD,0.97048999,ECB,2023-08-10 20:16:22
588,2023-08-11,EUR,USD,0.96868426,ECB,2023-08-11 20:55:07
589,2023-08-12,EUR,USD,0.96902697,FED,2023-08-12 19:10:39
590,2023-08-13,EUR,USD,0.96691669,ECB,2023-08-13 12:52:13
591,2023-08-14,EUR,USD,0.96820322,FED,2023-08-14 11:20:45
592,2023-08-15,EUR,USD,0.96465582,FED,2023-08-15 15:36:17
593,2023-08-16,EUR,USD,0.96797993,ECB,2023-08-16 10:48:50
594,2023-08-17,EUR,USD,0.96695142,FED,2023-08-17 07:17:55
595,2023-08-18,EUR,USD,0.96443729,ECB,2023-08-18 13:09:45
596,2023-08-19,EUR,USD,0.96070241,FED,2023-08-19 13:48:53
597,2023-08-20,EUR,USD,0.95920834,FED,2023-08-20 19:24:28
598,2023-08-21,EUR,USD,0.9562236,ECB,2023-08-21 08:25:32
599,2023-08-22,EUR,USD,0.95621811,FED,2023-08-22 20:31:20
600,2023-08-23,EUR,USD,0.95179913,ECB,2023-08-23 08:46:29
601,2023-08-24,EUR,USD,0.94887659,ECB,2023-08-24 18:13:27
602,2023-08-25,EUR,USD,0.94557847,ECB,2023-08-25 21:17:20
603,2023-08-26,EUR,USD,0.94679562,ECB,2023-08-26 21:50:21
604,2023-08-27,EUR,USD,0.94452307,ECB,2023-08-27 07:06:40
605,2023-08-28,EUR,USD,0.94518741,ECB,2023-08-28 11:28:29
606,2023-08-29,EUR,USD,0.94211262,ECB,2023-08-29 19:12:44
607,2023-08-30,EUR,USD,0.94703591,FED,2023-08-30 11:55:59
608,2023-08-31,EUR,USD,0.94386925,FED,2023-08-31 08:41:23
609,2023-09-01,EUR,USD,0.94386257,ECB,2023-09-01 07:25:40
610,2023-09-02,EUR,USD,0.94659315,FED,2023-09-02 13:27:41
611,2023-09-03,EUR,USD,0.9476604,ECB,2023-09-03 21:04:08
612,2023-09-04,EUR,USD,0.94834981,ECB,2023-09-04 22:43:28
613,2023-09-05,EUR,USD,0.95273037,ECB,2023-09-05 19:44:08
614,2023-09-06,EUR,USD,0.95298746,FED,2023-09-06 08:14:24
615,2023-09-07,EUR,USD,0.9573704,ECB,2023-09-07 16:23:56
616,2023-09-08,EUR,USD,0.96013881,FED,2023-09-08 10:24:49
617,2023-09-09,EUR,USD,0.96241411,ECB,2023-09-09 08:33:36
618,2023-09-10,EUR,USD,0.95699186,ECB,2023-09-10 11:28:22
619,2023-09-11,EUR,USD,0.95629593,ECB,2023-09-11 19:39:43
620,2023-09-12,EUR,USD,0.95232131,FED,2023-09-12 12:05:57
621,2023-09-13,EUR,USD,0.95617533,FED,2023-09-13 17:27:20
622,2023-09-14,EUR,USD,0.95900409,ECB,2023-09-14 13:17:41
623,2023-09-15,EUR,USD,0.96215711,FED,2023-09-15 06:54:54
624,2023-09-16,EUR,USD,0.96400783,FED,2023-09-16 12:33:38
625,2023-09-17,EUR,USD,0.95921582,FED,2023-09-17 07:50:57
626,2023-09-18,EUR,USD,0.95893019,ECB,2023-09-18 21:24:07
627,2023-09-19,EUR,USD,0.9591599,ECB,2023-09-19 22:56:00
628,2023-09-20,EUR,USD,0.96325594,FED,2023-09-20 16:08:24
629,2023-09-21,EUR,USD,0.96565848,FED,2023-09-21 11:48:30
630,2023-09-22,EUR,USD,0.96277719,ECB,2023-09-22 06:37:04
631,2023-09-23,EUR,USD,0.96478328,ECB,2023-09-23 18:32:18
632,2023-09-24,EUR,USD,0.96495794,FED,2023-09-24 19:44:25
633,2023-09-25,EUR,USD,0.96807741,ECB,2023-09-25 14:05:19
634,2023-09-26,EUR,USD,0.96986059,ECB,2023-09-26 22:58:13
635,2023-09-27,EUR,USD,0.97152951,FED,2023-09-27 18:37:40
636,2023-09-28,EUR,USD,0.97125732,ECB,2023-09-28 15:44:27
637,2023-09-29,EUR,USD,0.97054888,ECB,2023-09-29 13:05:59
638,2023-09-30,EUR,USD,0.96495687,FED,2023-09-30 09:29:39
639,2023-10-01,EUR,USD,0.96302641,ECB,2023-10-01 09:00:45
640,2023-10-02,EUR,USD,0.96145624,ECB,2023-10-02 06:10:31
641,2023-10-03,EUR,USD,0.964814,FED,2023-10-03 11:23:08
642,2023-10-04,EUR,USD,0.96378937,FED,2023-10-04 09:49:57
643,2023-10-05,EUR,USD,0.96894585,FED,2023-10-05 22:04:16
644,2023-10-06,EUR,USD,0.96991305,ECB,2023-10-06 21:29:32
645,2023-10-07,EUR,USD,0.96772844,ECB,2023-10-07 17:10:16
646,2023-10-08,EUR,USD,0.97035906,ECB,2023-10-08 09:14:47
647,2023-10-09,EUR,USD,0.96948672,ECB,2023-10-09 13:02:30
648,2023-10-10,EUR,USD,0.96943834,FED,2023-10-10 18:58:09
649,2023-10-11,EUR,USD,0.97262802,ECB,2023-10-11 19:14:20
650,2023-10-12,EUR,USD,0.97931506,ECB,2023-10-12 19:58:46
651,2023-10-13,EUR,USD,0.97697772,FED,2023-10-13 09:32:43
652,2023-10-14,EUR,USD,0.98193822,ECB,2023-10-14 11:14:51
653,2023-10-15,EUR,USD,0.98103932,FED,2023-10-15 08:56:29
654,2023-10-16,EUR,USD,0.98095002,FED,2023-10-16 15:20:05
655,2023-10-17,EUR,USD,0.98059827,ECB,2023-10-17 15:36:50
656,2023-10-18,EUR,USD,0.98047642,FED,2023-10-18 13:29:23
657,2023-10-19,EUR,USD,0.97759993,ECB,2023-10-19 13:09:00
658,2023-10-20,EUR,USD,0.97573678,FED,2023-10-20 06:14:34
659,2023-10-21,EUR,USD,0.97254783,ECB,2023-10-21 16:00:48
660,2023-10-22,EUR,USD,0.97713606,FED,2023-10-22 15:06:13
661,2023-10-23,EUR,USD,0.97501168,FED,2023-10-23 07:09:45
662,2023-10-24,EUR,USD,0.97460987,FED,2023-10-24 08:02:58
663,2023-10-25,EUR,USD,0.9752662,FED,2023-10-25 17:29:47
664,2023-10-26,EUR,USD,0.9808825,ECB,2023-10-26 09:32:08
665,2023-10-27,EUR,USD,0.97896463,ECB,2023-10-27 19:42:08
666,2023-10-28,EUR,USD,0.97673156,ECB,2023-10-28 15:16:54
667,2023-10-29,EUR,USD,0.97464078,FED,2023-10-29 16:28:17
668,2023-10-30,EUR,USD,0.97946121,ECB,2023-10-30 08:12:08
669,2023-10-31,EUR,USD,0.98018964,ECB,2023-10-31 09:10:28
670,2023-11-01,EUR,USD,0.97636001,FED,2023-11-01 16:26:07
671,2023-11-02,EUR,USD,0.9689794,ECB,2023-11-02 20:19:29
672,2023-11-03,EUR,USD,0.96729738,FED,2023-11-03 09:05:10
673,2023-11-04,EUR,USD,0.96817243,ECB,2023-11-04 12:53:54
674,2023-11-05,EUR,USD,0.96585883,FED,2023-11-05 10:05:45
675,2023-11-06,EUR,USD,0.96588924,ECB,2023-11-06 15:16:52
676,2023-11-07,EUR,USD,0.96860626,ECB,2023-11-07 06:25:54
677,2023-11-08,EUR,USD,0.96399711,ECB,2023-11-08 09:29:06
678,2023-11-09,EUR,USD,0.96541776,ECB,2023-11-09 09:00:03
679,2023-11-10,EUR,USD,0.96940539,ECB,2023-11-10 12:52:25
680,2023-11-11,EUR,USD,0.96216214,FED,2023-11-11 08:37:37
681,2023-11-12,EUR,USD,0.96186947,ECB,2023-11-12 08:12:57
682,2023-11-13,EUR,USD,0.96714335,FED,2023-11-13 10:05:57
683,2023-11-14,EUR,USD,0.97017243,ECB,2023-11-14 07:29:03
684,2023-11-15,EUR,USD,0.965836,ECB,2023-11-15 19:52:46
685,2023-11-16,EUR,USD,0.96527589,FED,2023-11-16 11:22:13
686,2023-11-17,EUR,USD,0.96571011,ECB,2023-11-17 14:17:28
687,2023-11-18,EUR,USD,0.96628217,ECB,2023-11-18 15:31:26
688,2023-11-19,EUR,USD,0.96576737,FED,2023-11-19 07:05:17
689,2023-11-20,EUR,USD,0.96352678,ECB,2023-11-20 06:24:50
690,2023-11-21,EUR,USD,0.96554764,FED,2023-11-21 21:34:50
691,2023-11-22,EUR,USD,0.95918079,FED,2023-11-22 18:17:11
692,2023-11-23,EUR,USD,0.95979152,ECB,2023-11-23 16:38:14
693,2023-11-24,EUR,USD,0.9649561,FED,2023-11-24 07:51:30
694,2023-11-25,EUR,USD,0.96592306,FED,2023-11-25 13:10:06
695,2023-11-26,EUR,USD,0.96595205,ECB,2023-11-26 13:36:54
696,2023-11-27,EUR,USD,0.96810469,FED,2023-11-27 17:59:53
697,2023-11-28,EUR,USD,0.96989631,ECB,2023-11-28 16:51:47
698,2023-11-29,EUR,USD,0.96980083,FED,2023-11-29 06:45:44
699,2023-11-30,EUR,USD,0.96755414,ECB,2023-11-30 12:53:51
700,2023-12-01,EUR,USD,0.97057169,FED,2023-12-01 15:11:31
701,2023-12-02,EUR,USD,0.9715337,ECB,2023-12-02 06:33:30
702,2023-12-03,EUR,USD,0.97176786,ECB,2023-12-03 16:58:39
703,2023-12-04,EUR,USD,0.97223075,ECB,2023-12-04 16:03:01
704,2023-12-05,EUR,USD,0.97370199,ECB,2023-12-05 10:49:07
705,2023-12-06,EUR,USD,0.97700632,ECB,2023-12-06 17:45:42
706,2023-12-07,EUR,USD,0.97222397,FED,2023-12-07 09:21:19
707,2023-12-08,EUR,USD,0.96871751,FED,2023-12-08 21:41:20
708,2023-12-09,EUR,USD,0.97583759,ECB,2023-12-09 17:14:42
709,2023-12-10,EUR,USD,0.97429631,FED,2023-12-10 15:08:11
710,2023-12-11,EUR,USD,0.97333391,ECB,2023-12-11 18:54:49
711,2023-12-12,EUR,USD,0.97406529,FED,2023-12-12 13:40:36
712,2023-12-13,EUR,USD,0.97390257,ECB,2023-12-13 21:09:21
713,2023-12-14,EUR,USD,0.97383955,FED,2023-12-14 11:40:56
714,2023-12-15,EUR,USD,0.97168645,ECB,2023-12-15 16:28:00
715,2023-12-16,EUR,USD,0.97147565,ECB,2023-12-16 17:16:50
716,2023-12-17,EUR,USD,0.97367389,ECB,2023-12-17 06:03:24
717,2023-12-18,EUR,USD,0.9708534,ECB,2023-12-18 19:31:56
718,2023-12-19,EUR,USD,0.97200342,FED,2023-12-19 17:34:24
719,2023-12-20,EUR,USD,0.9746816,ECB,2023-12-20 11:28:04
720,2023-12-21,EUR,USD,0.97666985,ECB,2023-12-21 15:01:20
721,2023-12-22,EUR,USD,0.97657357,FED,2023-12-22 11:56:24
722,2023-12-23,EUR,USD,0.97794826,ECB,2023-12-23 08:35:57
723,2023-12-24,EUR,USD,0.98058746,FED,2023-12-24 06:27:41
724,2023-12-25,EUR,USD,0.98022002,ECB,2023-12-25 19:10:03
